,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201811010PHI,49.12,18.2,7.38,5.0,116.04,75.78,34.4,0.4654,87.8,0.4272,37.2,0.3612,30.8,0.7979999999999999,24.6,3.2,240.0,100.46000000000001,21.64,10.4,25.0,105.6,5.52,5.8,0.2784,24.6,0.27759999999999996,6.6,48.62,44.8,0.5237999999999999,14.24,16.8,63.2,0.48440000000000005,30.6,2.2,56.6,25.2,10.36,6.6,100.46000000000001,78.36,36.4,0.537,92.8,0.47800000000000004,44.6,0.3282,29.8,21.8,0.4,240.0,116.04,24.22,11.0,27.6,122.0,8.5,9.0,0.26639999999999997,24.6,0.44700000000000006,11.0,51.379999999999995,47.4,0.5756,10.919999999999998,13.0,68.2,0.48919999999999997,33.6,15.2,105.02000000000001,Home,PHI
201811020ORL,49.279999999999994,19.0,6.739999999999999,4.8,113.13999999999999,76.7,35.0,0.4968,86.0,0.45099999999999996,38.6,0.3896,32.8,0.8018000000000001,26.2,3.6,240.0,105.8,20.740000000000002,9.4,23.8,111.2,5.5,5.8,0.2694,23.2,0.33520000000000005,7.8,49.339999999999996,44.4,0.5555999999999999,14.5,17.0,62.8,0.4908,30.8,3.2,54.6,25.0,10.74,6.8,105.8,79.26,35.2,0.5304,94.6,0.48040000000000005,45.6,0.2816,26.4,18.6,0.4,240.0,113.13999999999999,23.3,10.6,27.6,119.4,9.28,9.8,0.24,22.8,0.40940000000000004,9.6,50.660000000000004,45.8,0.5606,10.239999999999998,12.2,71.8,0.5006,36.0,15.2,105.3,Away,LAC
201811050LAC,50.5,19.4,8.379999999999999,5.6,115.74000000000001,75.46000000000001,33.4,0.4968,85.6,0.45099999999999996,38.4,0.3982,33.4,0.7988000000000001,26.6,4.6,240.0,107.47999999999999,20.96,9.2,23.2,111.2,6.42,6.6,0.27280000000000004,23.4,0.33280000000000004,7.8,48.82,42.6,0.5563999999999999,13.74,16.0,62.2,0.49280000000000007,30.6,3.6,57.56,26.6,9.62,6.0,107.47999999999999,79.04,34.0,0.5516,93.6,0.49219999999999997,46.2,0.24559999999999998,22.8,16.6,0.4,240.0,115.74000000000001,24.54,10.8,28.2,120.2,7.999999999999998,8.4,0.25880000000000003,24.2,0.44980000000000003,11.2,51.18,44.8,0.5786,11.08,13.0,69.4,0.5038,35.0,15.2,103.78,Home,LAC
201811080POR,50.28,19.6,10.379999999999999,7.0,114.32000000000001,75.84,34.0,0.5144,84.0,0.4648,39.0,0.3854,31.8,0.7846,25.0,4.6,240.0,109.78,19.080000000000002,7.8,24.4,111.4,5.5200000000000005,5.6,0.26880000000000004,22.6,0.3654,8.4,48.720000000000006,41.8,0.5686,12.8,14.6,61.4,0.49860000000000004,30.6,4.6,54.06,23.2,9.459999999999999,5.8,109.78,80.92,33.2,0.5202000000000001,92.4,0.46579999999999994,43.0,0.2782,25.8,20.2,0.4,240.0,114.32000000000001,24.16,10.8,27.2,116.2,7.5200000000000005,7.8,0.256,23.6,0.4164,10.0,51.279999999999994,44.0,0.5597999999999999,9.84,11.4,68.8,0.48019999999999996,33.0,15.2,101.72,Home,POR
201811100LAC,53.2,22.2,11.02,7.2,113.24000000000001,75.97999999999999,35.0,0.5152000000000001,90.2,0.4598,41.4,0.313,27.8,0.7704,21.6,4.6,245.0,111.64000000000001,21.0,9.6,24.4,114.6,6.34,6.6,0.3024,27.8,0.36500000000000005,10.2,48.92,44.6,0.5596,11.28,13.2,62.4,0.4998,31.2,5.6,57.44,19.8,9.280000000000001,5.0,111.64000000000001,79.0,27.6,0.5154,75.6,0.4236,34.0,0.26480000000000004,19.4,15.6,0.4,197.0,113.24000000000001,24.02,9.6,20.8,116.2,5.64,4.8,0.2884,21.0,0.36060000000000003,8.4,51.08,37.2,0.5568,10.059999999999999,9.0,54.6,0.44559999999999994,25.6,15.2,100.6,Home,LAC
201811150LAC,52.46,22.2,10.84,7.0,113.64000000000001,75.9,34.2,0.5056,93.4,0.4518,42.0,0.2852,26.2,0.7608,20.0,5.2,245.0,112.72,22.46,11.0,23.6,114.2,6.62,6.8,0.3058,29.0,0.3488,10.2,48.52,45.2,0.5454,9.080000000000002,10.6,64.4,0.49540000000000006,31.8,6.2,55.760000000000005,18.6,7.880000000000001,4.2,112.72,77.53999999999999,29.2,0.5104,74.0,0.4232,33.2,0.28700000000000003,20.8,17.0,0.0,197.0,113.64000000000001,24.1,9.4,19.8,115.0,4.720000000000001,3.8,0.2846,20.2,0.33399999999999996,7.4,51.48,38.6,0.5566,9.86,8.6,53.8,0.4548,25.8,0.0,99.2,Home,LAC
201811170BRK,51.3,22.4,10.360000000000001,6.6,118.78,72.42,32.0,0.5077999999999999,95.2,0.4574,43.4,0.259,24.4,0.7758,19.0,5.4,245.0,114.5,22.1,10.8,24.0,115.6,6.44,6.6,0.2938,28.4,0.3444,9.8,46.339999999999996,42.8,0.5464,8.180000000000001,9.6,66.8,0.5048,33.6,7.2,58.260000000000005,19.6,7.92,4.4,114.5,77.9,29.2,0.5226,73.6,0.42539999999999994,33.2,0.322,23.8,20.0,0.0,197.0,118.78,27.580000000000002,10.8,19.4,119.8,4.140000000000001,3.2,0.3104,22.4,0.3798,9.2,53.660000000000004,40.0,0.5755999999999999,9.959999999999999,8.8,51.2,0.44620000000000004,24.0,0.0,98.91999999999999,Away,LAC
201811200WAS,50.0,22.4,9.040000000000001,5.8,117.85999999999999,73.88,33.4,0.5236,96.0,0.4666,44.6,0.22880000000000003,22.0,0.7824,17.2,5.2,245.0,114.52000000000001,21.38,10.6,25.0,117.4,5.72,6.0,0.305,29.6,0.3782,11.0,46.96,44.0,0.5571999999999999,9.14,10.8,66.4,0.5084,33.6,8.6,57.8,19.0,9.24,5.2,114.52000000000001,78.61999999999999,29.8,0.509,74.6,0.4136,32.6,0.3558,27.2,22.4,0.0,197.0,117.85999999999999,26.119999999999997,10.4,18.0,120.8,5.22,4.4,0.3238,24.0,0.356,9.0,53.04,40.2,0.5661999999999999,8.98,7.8,50.6,0.4444,23.6,0.0,100.48,Home,WAS
201811230LAC,54.54,24.4,8.2,5.2,114.64000000000001,76.46000000000001,34.8,0.5234,96.6,0.46580000000000005,44.8,0.223,21.6,0.788,17.0,5.4,250.0,112.66,20.939999999999998,10.4,26.4,117.8,6.419999999999999,6.8,0.31199999999999994,30.4,0.37520000000000003,11.2,48.14,45.2,0.5568,10.559999999999999,12.6,66.2,0.51,33.6,9.8,61.8,15.8,8.360000000000001,3.6,112.66,79.05999999999999,22.4,0.5098,57.0,0.42000000000000004,25.4,0.35540000000000005,21.6,17.2,0.0,154.0,114.64000000000001,23.54,7.6,15.2,120.0,5.5,3.6,0.31920000000000004,20.0,0.3124,7.2,51.86,30.0,0.5658000000000001,9.82,6.8,37.0,0.5598,18.2,0.0,100.66,Home,LAC
201811250POR,49.239999999999995,21.2,7.44,4.6,113.31999999999998,74.67999999999999,34.8,0.5086,93.6,0.4606,43.0,0.2548,23.8,0.784,18.4,6.0,245.0,112.5,20.02,9.6,23.8,113.4,6.38,6.4,0.27999999999999997,26.2,0.3456,9.0,47.379999999999995,44.4,0.5464,8.72,10.0,67.4,0.5066,34.0,10.6,59.08,19.0,7.860000000000001,4.2,112.5,79.97999999999999,30.0,0.4976000000000001,74.4,0.4466,33.2,0.3214,23.6,18.8,0.0,197.0,113.31999999999998,25.32,10.2,19.4,114.4,4.88,3.8,0.329,26.8,0.3046,8.6,52.620000000000005,40.2,0.5489999999999999,9.279999999999998,8.6,47.6,0.6084,24.6,0.0,98.94000000000001,Away,LAC
201811280LAC,50.239999999999995,21.4,7.340000000000001,4.6,112.62,71.3,34.2,0.516,91.0,0.4678,42.6,0.24620000000000003,22.4,0.7684,17.0,8.0,245.0,109.66,17.78,8.0,23.8,111.0,8.319999999999999,8.4,0.28159999999999996,25.6,0.3452,8.8,45.46,42.2,0.5504,10.719999999999999,12.2,65.4,0.5174,33.8,10.0,58.08,18.6,9.26,5.0,109.66,82.22,29.4,0.4998,74.6,0.44539999999999996,33.2,0.3134,23.0,18.0,0.0,197.0,112.62,28.7,12.0,17.8,114.2,5.659999999999999,4.6,0.3236,26.4,0.3398,9.2,54.54,41.4,0.5484,10.6,10.4,48.2,0.5943999999999999,24.0,0.0,99.4,Home,LAC
201811290SAC,50.660000000000004,21.8,8.379999999999999,5.4,112.55999999999999,71.16,34.4,0.5278,90.0,0.47800000000000004,43.0,0.2578,23.2,0.7518,17.2,8.2,245.0,110.35999999999999,17.380000000000003,7.8,23.0,112.2,8.9,9.0,0.2954,26.6,0.33540000000000003,9.0,45.36,42.2,0.5599999999999999,10.94,12.4,63.4,0.5372,34.0,11.0,56.879999999999995,18.8,8.52,4.4,110.35999999999999,82.62,29.4,0.4974,76.2,0.4502,34.4,0.29040000000000005,21.4,17.2,0.0,197.0,112.55999999999999,28.839999999999996,12.2,18.4,114.6,5.639999999999999,4.6,0.31,25.6,0.3054,8.0,54.64,41.6,0.5454,10.52,10.4,50.6,0.6128,26.4,0.0,99.78,Away,LAC
201812030NOP,53.8,23.6,7.239999999999999,4.8,114.22,70.98,33.4,0.5398,88.8,0.49260000000000004,43.6,0.28959999999999997,25.6,0.7386,18.8,8.4,245.0,113.97999999999999,18.26,7.8,21.6,114.4,8.559999999999999,8.6,0.28300000000000003,25.2,0.33399999999999996,8.4,45.9,41.2,0.5721999999999999,10.18,11.4,63.6,0.5544,35.2,12.0,56.44,19.8,7.5200000000000005,3.8,113.97999999999999,81.74000000000001,27.8,0.518,76.0,0.4708,36.2,0.2544,18.0,13.8,0.0,197.0,114.22,29.02,12.0,19.2,114.8,5.56,4.4,0.30019999999999997,24.6,0.3152,8.0,54.1,39.8,0.556,10.6,10.4,51.4,0.637,28.2,0.0,98.58,Away,LAC
201812050MEM,52.8,21.0,6.659999999999999,4.2,113.35999999999999,69.55999999999999,32.4,0.5172000000000001,85.2,0.4688,40.2,0.34500000000000003,29.0,0.743,21.6,8.8,240.0,111.97999999999999,20.14,8.8,20.0,110.2,9.319999999999999,9.2,0.2866,24.4,0.337,8.2,45.8,41.2,0.5614,10.779999999999998,11.8,60.8,0.5194000000000001,32.0,12.8,53.160000000000004,23.0,8.34,5.0,111.97999999999999,79.86,35.0,0.5196,91.2,0.46900000000000003,42.8,0.25339999999999996,22.8,16.8,0.0,240.0,113.35999999999999,30.440000000000005,14.2,23.4,111.6,6.319999999999999,6.2,0.317,29.0,0.3318,9.2,54.2,49.2,0.5506,11.440000000000001,13.2,62.2,0.5422,33.6,0.0,98.32000000000001,Home,MEM
201812080LAC,58.4,23.4,6.959999999999999,4.4,111.42,70.96000000000001,33.6,0.5282,85.6,0.47140000000000004,40.6,0.35419999999999996,30.0,0.7514,22.6,10.4,240.0,113.67999999999999,21.580000000000002,9.4,22.2,113.6,9.18,9.2,0.31579999999999997,27.2,0.36360000000000003,9.8,47.5,43.0,0.5732,11.879999999999999,13.2,58.4,0.5196000000000001,30.8,12.4,54.28000000000001,22.6,9.82,5.6,113.67999999999999,78.42,33.8,0.5067999999999999,89.6,0.4566,41.0,0.3024,27.0,20.2,0.0,240.0,111.42,29.04,13.6,23.8,111.2,6.859999999999999,6.8,0.3038,27.2,0.3378,9.0,52.5,47.4,0.5474,12.020000000000001,14.0,62.4,0.5136000000000001,32.0,0.0,99.85999999999999,Away,MIA
201812100PHO,60.14,24.8,6.28,4.0,111.47999999999999,74.2,34.6,0.5458000000000001,84.8,0.4896,41.8,0.39139999999999997,33.0,0.7646000000000001,25.2,8.8,245.0,117.63999999999999,23.46,10.0,21.6,118.4,7.359999999999999,7.4,0.3068,26.2,0.3686,9.6,50.18,44.6,0.5946,12.1,13.6,58.6,0.54,32.2,15.0,56.98,18.6,10.100000000000001,4.2,117.63999999999999,76.53999999999999,26.6,0.5105999999999999,73.6,0.4302,33.4,0.27060000000000006,22.2,17.0,0.0,197.0,111.47999999999999,25.8,10.2,20.4,112.0,8.34,6.0,0.3082,23.4,0.233,6.8,49.82,36.8,0.5481999999999999,11.1,10.0,50.2,0.5244000000000001,26.6,0.0,98.52,Away,LAC
201812110LAC,63.739999999999995,26.6,6.859999999999999,4.2,108.08,75.82,35.2,0.5402,86.0,0.48260000000000003,41.8,0.35419999999999996,29.8,0.7646000000000001,22.8,9.0,245.0,116.86000000000001,24.22,10.4,21.8,116.4,7.640000000000001,7.6,0.305,26.4,0.37940000000000007,10.0,51.21999999999999,45.6,0.586,11.780000000000001,13.2,59.6,0.5248000000000002,31.8,16.4,58.839999999999996,18.4,10.96,4.8,116.86000000000001,75.78,26.6,0.504,71.6,0.42279999999999995,31.8,0.2606,20.8,15.8,0.0,197.0,108.08,24.18,9.4,18.6,107.6,7.960000000000001,5.6,0.3164,23.6,0.2306,6.8,48.78,36.0,0.5406,11.98,10.8,48.0,0.5176000000000001,25.0,0.0,97.58,Away,TOR
201812130SAS,65.9,25.0,6.840000000000001,4.2,108.44000000000001,76.26,34.6,0.4958,86.2,0.43600000000000005,38.0,0.3392,28.6,0.7527999999999999,21.6,9.8,245.0,108.67999999999999,24.839999999999996,11.6,21.2,108.0,7.659999999999999,7.6,0.3306,28.6,0.364,10.4,50.12,46.2,0.544,12.6,14.2,57.6,0.4700000000000001,27.6,16.6,56.2,17.0,12.02,5.2,108.67999999999999,75.16,29.4,0.5112,69.8,0.43179999999999996,31.6,0.27060000000000006,21.2,16.6,0.0,197.0,108.44000000000001,23.74,9.0,17.8,107.4,8.0,5.6,0.2954,21.2,0.2452,6.2,49.88,38.4,0.5502,12.8,11.6,48.6,0.518,25.4,0.0,97.16,Home,SAS
201812150OKC,62.58,25.4,6.62,4.2,109.97999999999999,77.12,35.0,0.5359999999999999,86.4,0.46980000000000005,40.6,0.3032,26.0,0.7292,19.0,10.6,245.0,111.12,23.6,10.6,21.4,111.6,7.159999999999999,7.2,0.335,29.0,0.3984,11.4,50.8,45.6,0.5706,13.940000000000001,15.8,57.4,0.5034000000000001,29.2,16.8,58.86,18.6,12.459999999999999,5.4,111.12,76.4,28.0,0.5194,70.8,0.4382,32.6,0.2676,21.2,17.0,0.0,197.0,109.97999999999999,22.880000000000003,8.6,16.4,110.2,8.66,6.4,0.2784,20.0,0.277,6.6,49.2,36.6,0.5592,12.06,10.8,50.8,0.5098,26.0,0.0,98.4,Home,OKC
201812170LAC,60.14,25.2,6.040000000000001,3.8,116.3,77.18,31.8,0.5559999999999999,85.2,0.4922000000000001,42.0,0.2904,24.4,0.7598,18.8,10.4,245.0,113.78000000000002,21.419999999999998,9.0,23.0,113.6,6.42,6.4,0.2968,25.2,0.43179999999999996,10.8,49.459999999999994,40.8,0.5912,14.080000000000002,15.8,60.0,0.5138,31.2,18.0,62.02,20.8,9.74,4.0,113.78000000000002,78.58,26.6,0.5506,69.6,0.4652,34.4,0.292,22.8,18.6,0.0,197.0,116.3,22.82,7.6,15.8,116.0,8.7,6.4,0.2782,19.6,0.3028,7.2,50.540000000000006,34.2,0.5906,11.179999999999998,9.6,50.0,0.5374,27.2,0.0,97.82000000000001,Away,POR
201812260LAC,58.760000000000005,25.0,7.82,5.0,117.92,75.72,31.6,0.5456,89.0,0.4806,42.8,0.24159999999999998,20.8,0.7356,15.6,11.8,240.0,112.92,21.419999999999998,9.4,23.0,112.6,6.42,6.4,0.305,27.0,0.4318000000000001,11.4,48.46,41.0,0.5742,13.120000000000001,14.8,62.0,0.5004000000000002,31.4,18.2,58.4,25.2,8.860000000000001,5.2,112.92,78.58,33.4,0.5536000000000001,87.6,0.4986,43.6,0.2974,25.8,20.8,0.0,240.0,117.92,24.28,10.2,19.8,117.6,7.38,7.4,0.2834,24.8,0.3886,9.6,51.54,43.6,0.5944,10.68,11.8,62.8,0.5432,34.0,0.0,99.72,Home,LAC
201812280LAL,55.660000000000004,22.4,7.26,4.6,116.74000000000001,78.1,34.2,0.5214,88.0,0.46440000000000003,40.8,0.2914,25.2,0.7737999999999999,20.2,13.2,240.0,108.74000000000001,19.520000000000003,8.8,24.4,111.6,6.56,6.8,0.2864,25.0,0.3984,9.8,48.88,43.0,0.5641999999999999,13.86,15.8,63.0,0.48740000000000006,31.0,18.0,58.019999999999996,24.8,7.92,4.6,108.74000000000001,80.48,35.4,0.5524,87.8,0.49300000000000005,43.2,0.3336,29.0,22.4,0.0,240.0,116.74000000000001,21.9,9.4,21.0,119.2,7.88,8.0,0.29419999999999996,25.8,0.40599999999999997,10.4,51.12,44.8,0.5938000000000001,10.780000000000001,12.2,62.0,0.5294,32.8,0.0,102.5,Away,LAC
201812290LAC,53.94,23.6,8.239999999999998,5.2,111.55999999999999,79.5,36.6,0.546,88.6,0.49420000000000003,43.6,0.3054,26.6,0.8128,22.4,14.4,240.0,113.56000000000002,18.42,7.8,25.8,118.6,7.6,8.0,0.26539999999999997,23.4,0.386,9.0,50.46,44.4,0.5934,13.419999999999998,15.4,65.2,0.5308,34.6,18.6,59.81999999999999,24.2,5.9,3.6,113.56000000000002,81.58000000000001,34.2,0.5234,87.6,0.4652,40.8,0.3684,31.8,24.6,0.0,240.0,111.55999999999999,20.500000000000004,9.2,22.0,116.4,7.5,7.8,0.29,25.4,0.40499999999999997,10.2,49.54,43.4,0.5726,11.620000000000001,13.4,62.2,0.4918,30.6,0.0,104.58,Away,SAS
201901010LAC,56.36,25.0,9.18,5.8,111.8,78.52000000000001,36.6,0.5378000000000001,91.0,0.4894,44.4,0.3226,28.8,0.8158,24.0,12.0,240.0,116.12,22.580000000000002,10.0,27.0,121.6,7.56,8.0,0.2586,23.6,0.3744,8.8,51.44,46.6,0.5878,12.02,14.2,67.4,0.5292,35.6,15.2,56.02,22.6,3.1000000000000005,2.2,116.12,77.42,33.8,0.5178,87.8,0.46420000000000006,40.8,0.38980000000000004,33.8,26.0,0.0,240.0,111.8,21.48,9.8,23.8,117.0,7.279999999999999,7.6,0.2962,26.0,0.3632,9.4,48.56,43.6,0.5698000000000001,11.819999999999999,13.8,61.8,0.507,31.4,0.0,104.9,Away,PHI
201901040PHO,59.720000000000006,26.0,10.18,6.4,109.5,78.97999999999999,36.6,0.531,90.6,0.4824,43.6,0.3268,29.0,0.7978000000000001,23.6,12.6,240.0,115.1,28.580000000000002,12.0,26.0,119.6,9.040000000000001,9.4,0.2692,24.4,0.3578,8.8,54.660000000000004,48.6,0.5798,13.419999999999998,16.0,66.2,0.527,34.8,16.2,54.86,22.0,5.800000000000001,3.8,115.1,71.42,31.6,0.5227999999999999,86.6,0.4694,40.6,0.366,31.4,23.4,0.0,240.0,109.5,21.02,9.6,24.4,113.8,8.98,9.2,0.2806,24.4,0.384,9.2,45.339999999999996,41.2,0.5678,13.219999999999999,15.2,62.2,0.5032,31.4,0.0,104.12,Away,LAC
201901060LAC,63.64,25.6,9.22,5.8,106.94000000000001,80.96000000000001,38.6,0.5114,87.6,0.4624,40.4,0.3632,31.8,0.8092,25.8,13.8,240.0,112.2,28.3,12.2,25.4,115.2,8.739999999999998,9.0,0.2812,24.6,0.3492,8.6,55.52,50.8,0.5676,13.419999999999998,15.8,63.0,0.5044000000000001,31.8,16.0,55.279999999999994,21.4,5.900000000000001,3.6,112.2,71.7,32.8,0.5048,86.0,0.4554,39.0,0.3674,31.4,23.2,0.0,240.0,106.94000000000001,19.04,9.0,24.6,109.6,8.66,8.8,0.2696,23.2,0.371,8.4,44.480000000000004,41.8,0.551,12.459999999999999,14.2,62.8,0.48760000000000003,30.6,0.0,102.72,Home,LAC
201901080LAC,64.25999999999999,25.4,9.4,6.0,112.54,80.42,36.0,0.5102,87.4,0.4544,39.6,0.3528,30.8,0.7934,24.4,15.2,240.0,112.04,29.6,12.8,23.6,113.4,7.9,8.0,0.31279999999999997,27.4,0.3588,9.8,55.0,48.8,0.5622,13.319999999999999,15.6,60.0,0.49420000000000003,29.8,15.6,54.160000000000004,22.4,9.2,5.4,112.04,70.4,32.0,0.5276,87.2,0.4758,41.4,0.3322,28.6,22.0,0.0,240.0,112.54,19.580000000000002,8.8,25.0,113.8,8.92,9.0,0.2652,23.2,0.391,9.0,45.0,40.8,0.5718,11.4,12.8,64.0,0.5078,32.4,0.0,101.2,Home,LAC
201901140LAC,64.16,25.6,10.9,6.6,114.14000000000001,79.53999999999999,34.6,0.4974,91.0,0.4408,40.0,0.33499999999999996,30.2,0.7628,23.0,16.4,240.0,112.32000000000001,30.96,14.2,22.4,113.2,7.56,7.6,0.3076,27.8,0.37059999999999993,10.2,53.879999999999995,48.8,0.5442,11.7,13.8,63.2,0.47040000000000004,29.8,15.8,58.52,24.8,10.34,6.4,112.32000000000001,69.03999999999999,33.8,0.545,88.0,0.48339999999999994,42.4,0.2954,25.8,19.4,0.0,240.0,114.14000000000001,20.46,9.0,24.2,115.0,7.9799999999999995,8.0,0.3002,26.4,0.40099999999999997,10.8,46.12,42.8,0.5806,11.3,12.6,61.6,0.5128,31.6,0.0,100.75999999999999,Away,NOP
201901160LAC,64.53999999999999,26.0,10.620000000000001,6.6,113.34,80.02000000000001,35.0,0.5022,90.8,0.44659999999999994,40.4,0.3452,31.0,0.7856,24.4,20.6,240.0,114.22,27.78,12.4,19.8,115.2,7.959999999999999,8.0,0.32459999999999994,29.2,0.3448,10.0,53.2,47.4,0.5532,10.66,12.4,61.6,0.49660000000000004,30.4,20.8,60.6,26.0,10.72,6.6,114.22,72.22,34.0,0.5491999999999999,89.4,0.4828,43.0,0.24920000000000003,21.8,16.4,0.0,240.0,113.34,19.98,8.8,23.2,114.2,7.2,7.2,0.29,25.8,0.45199999999999996,11.8,46.8,42.8,0.5786,11.180000000000001,12.4,63.6,0.49280000000000007,31.2,0.0,100.8,Away,UTA
201901200SAS,61.92,24.4,8.82,5.6,109.35999999999999,79.88000000000001,37.0,0.4928,91.0,0.43599999999999994,39.6,0.3254,29.4,0.746,22.2,21.6,240.0,109.75999999999999,20.140000000000004,10.0,18.0,111.6,7.68,7.8,0.31679999999999997,28.6,0.36619999999999997,10.2,49.480000000000004,47.0,0.5376000000000001,9.34,10.6,62.4,0.47420000000000007,29.4,21.4,59.660000000000004,25.4,10.22,6.4,109.75999999999999,79.86,38.6,0.5334,90.8,0.4692,42.6,0.21940000000000004,19.8,14.2,0.0,240.0,109.35999999999999,20.119999999999997,9.4,23.0,111.0,5.7,5.8,0.2858,25.8,0.44139999999999996,11.6,50.519999999999996,48.0,0.5576000000000001,11.24,12.6,65.0,0.47780000000000006,31.0,0.0,101.47999999999999,Away,LAC
201901230MIA,57.6,24.2,7.94,4.8,109.04,78.9,35.6,0.5227999999999999,90.2,0.4676,42.0,0.3096,27.8,0.7346,20.8,21.6,240.0,114.1,19.419999999999998,8.8,18.4,114.6,7.539999999999999,7.6,0.29900000000000004,26.8,0.3718,9.8,49.5,44.4,0.561,8.620000000000001,9.6,63.4,0.512,32.2,23.2,61.46,26.0,9.46,6.0,114.1,80.58,35.8,0.5424,88.8,0.4772,42.4,0.22300000000000003,19.6,13.2,0.0,240.0,109.04,21.1,9.6,22.6,109.6,5.32,5.4,0.30579999999999996,27.0,0.4258,11.6,50.5,45.4,0.5616,12.58,14.0,61.8,0.5004,30.8,0.0,100.46000000000001,Away,LAC
201901270LAC,56.2,23.8,8.4,5.0,108.08,75.88000000000001,34.8,0.5176000000000001,90.8,0.46719999999999995,42.2,0.30979999999999996,28.0,0.7356,21.0,22.4,240.0,114.1,20.92,9.8,19.6,114.4,8.940000000000001,9.0,0.30300000000000005,27.4,0.34340000000000004,9.0,48.879999999999995,44.6,0.5566000000000001,8.720000000000002,9.8,63.4,0.5296000000000001,33.2,24.4,66.46000000000001,27.4,5.960000000000001,4.0,114.1,79.08,35.8,0.5322,87.8,0.4694,41.2,0.24380000000000002,21.2,15.0,0.0,240.0,108.08,24.119999999999997,11.0,23.4,108.4,5.340000000000001,5.4,0.30720000000000003,26.8,0.4082,11.0,51.120000000000005,46.8,0.5574,13.84,15.6,61.0,0.4974,30.2,0.0,100.26,Home,LAC
201901310LAC,57.36,23.8,6.92,4.4,107.0,75.74000000000001,37.8,0.5256000000000001,88.2,0.471,41.4,0.33240000000000003,29.4,0.7456,22.4,22.8,245.0,112.8,18.7,8.2,20.6,114.8,8.639999999999999,8.8,0.312,27.6,0.36400000000000005,9.6,49.44,46.0,0.5680000000000001,10.34,11.8,60.6,0.5286000000000001,31.8,25.6,61.17999999999999,21.0,6.62,3.0,112.8,81.3,28.2,0.518,72.0,0.48819999999999997,33.8,0.23800000000000004,17.0,12.2,0.0,197.0,107.0,24.259999999999998,9.6,19.6,109.0,6.540000000000001,4.8,0.306,19.8,0.3082,7.4,50.56,37.8,0.5402,12.3,13.0,52.2,0.5388,26.4,0.0,99.76,Away,LAL
201902030TOR,52.98,21.4,7.38,4.4,109.44000000000001,72.94,35.6,0.49800000000000005,88.8,0.454,40.2,0.3116,27.8,0.7558,21.4,23.6,245.0,107.92,17.46,8.0,22.4,109.6,8.26,8.4,0.26220000000000004,23.4,0.3308,7.8,46.480000000000004,43.6,0.5429999999999999,10.34,11.8,65.4,0.4976000000000001,32.4,26.4,60.279999999999994,20.4,7.540000000000001,3.8,107.92,82.54,30.2,0.5170000000000001,71.2,0.4878,33.4,0.27540000000000003,20.4,15.6,0.0,197.0,109.44000000000001,27.060000000000002,10.6,20.4,111.4,6.94,5.2,0.33140000000000003,22.0,0.2718,7.2,53.519999999999996,40.8,0.548,12.540000000000001,13.4,49.2,0.558,26.2,0.0,99.62,Home,TOR
201902050CHO,53.08,21.8,9.12,5.2,114.46,72.88000000000001,36.2,0.5104,89.2,0.4588,40.8,0.29419999999999996,26.4,0.8156000000000001,21.6,24.4,245.0,111.75999999999999,19.58,8.8,23.6,112.4,6.26,6.4,0.268,24.0,0.376,9.2,48.0,45.0,0.5589999999999999,10.36,11.8,65.2,0.4862,31.6,27.4,59.260000000000005,20.0,7.900000000000001,4.0,111.75999999999999,80.42,28.6,0.5146000000000001,73.0,0.4788,33.4,0.29100000000000004,22.2,18.2,0.0,197.0,114.46,27.119999999999997,10.8,19.2,115.4,7.42,5.6,0.3766,26.6,0.259,8.6,52.0,39.4,0.5544,10.179999999999998,10.8,46.4,0.5568,24.8,0.0,98.78,Away,LAC
