,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201903090MIL,56.84,25.4,8.48,6,121.12,71.2,35.8,0.5114,99.6,0.4396,44,0.2348,23.2,0.7646,17.6,22.4,245,113.06,23.96,12.8,21,119.8,5.38,5.6,0.3848,38.2,0.3792,14.2,46.9,48.6,0.545,10.18,12.4,61.4,0.4818,29.8,40.2,55.54,20.4,10.88,5.8,113.06,76.04,32,0.5438,76.2,0.4736,36.6,0.2862,22.6,18.2,0,197,121.12,28.8,11.4,16.6,128,8.44,7.6,0.3532,28.6,11.6,53.1,43.4,0.5836,9.5,9.8,47.6,0.4808,25,0,103.48,Home,MIL
201903100SAS,55.98,24,8.28,6,118.46,72.92,37.8,0.512,96.6,0.4358,42.2,0.253,24.2,0.7486,18,19.6,245,111.28,21.98,11.6,21.2,117,4.64,4.8,0.4166,40.2,0.3646,14.6,47.68,49.4,0.5458,10.38,12.4,56.4,0.4876,27.6,44.6,54.14,19.6,9.96,4.8,111.28,78.02,31.8,0.5286,77.2,0.4664,36.4,0.2698,21.2,16.2,0,197,118.46,27.08,11,16.8,124.2,8.5,7.6,0.3206,25.8,10.2,52.32,42.8,0.5634,8.32,8.4,51.4,0.4658,26.2,0,102.64,Home,SAS
201903120NOP,53.9,22.2,6.32,4,114.82,73.5,38,0.5096,93.6,0.4384,41,0.2732,25.6,0.7676,19.6,20.2,240,110.42,20.28,10.4,21.6,114.8,5.02,5.2,0.4104,38.4,0.3446,13.2,47.96,48.4,0.5486,10.84,12.8,55.2,0.5018,27.8,45.4,54.56,24.4,9.48,5.2,110.42,79.72,38.4,0.524,96.8,0.4636,44.8,0.249,23.6,17.6,0,240,114.82,26.5,13.6,20.8,118.8,8.02,8.2,0.3524,34.2,11.6,52.04,52,0.5556,9.5,11.4,62.6,0.5358,33.2,0,103.86,Away,MIL
201903170MIL,54.14,23.4,4.22,2.4,115.92,75.58,38.6,0.5258,94.4,0.4554,43,0.2706,25.6,0.761,19.4,17.2,240,113.24,19.98,10,21.8,118.6,5.36,5.6,0.3932,37,0.3614,13.2,48.86,48.6,0.5618,10.48,12.4,57.4,0.5188,29.8,35.8,56.18,25,8.78,5,113.24,80.02,38,0.5272,96.6,0.4626,44.6,0.2538,24,19.2,0,240,115.92,24.42,12.4,20.6,120.8,7.18,7.4,0.3972,38.4,12.4,51.14,50.4,0.565,9.04,10.8,58.2,0.5602,32.2,0,104.6,Away,PHI
201904010BRK,56.34,25.6,6.44,3.4,114.76,75.26,37.6,0.5512,94.2,0.4818,45.4,0.2692,25.4,0.786,20,18,240,115.66,16.32,7.6,22,123.8,6.44,7,0.3772,35.4,0.369,13,47.2,45.2,0.5874,10.52,12.4,58.8,0.552,32.4,37.8,55.18,24.4,6.66,4,115.66,83.68,38,0.5294,97.2,0.4554,44.2,0.258,24.6,19.6,0,240,114.76,24.74,12.2,21.2,122.2,6.26,6.6,0.4424,42.8,14.2,52.8,50.2,0.567,10.3,12.8,54.4,0.5536,30,0,106.98,Away,MIL
201904040PHI,57.36,25.8,7.62,4.2,110.84,80.04,40.2,0.5436,94.2,0.4776,45,0.3314,31.2,0.7776,24.2,14.8,240,116.2,17.16,8,20.8,126.6,6.54,7.2,0.3666,34.4,0.3626,12.4,50.18,48.2,0.5868,10,12,59.8,0.5462,32.6,43.6,58.9,26.2,8.64,5.2,116.2,82.84,37.6,0.5264,98.2,0.4524,44.4,0.2292,22.2,17.2,0.4,240,110.84,19.96,10.2,23,120.4,5.2,5.6,0.4204,41.2,14.4,49.82,47.8,0.5586,10.46,13,57,0.5278,30,15.2,108.94,Away,MIL
201904060MIL,57.04,26.4,7.06,3.8,111.5,80.2,38.6,0.5518,96.2,0.4824,46.4,0.3214,30.8,0.7902,24.2,19.4,240,119.22,19.34,9.2,21.2,130.4,7.3,8,0.3766,36.2,0.3692,13.4,50.28,47.8,0.5946,9.84,12,60,0.552,33,41.6,60.52,27,9,5.4,119.22,80.66,37.4,0.546,95.8,0.4658,44.4,0.247,23.4,17.8,0.4,240,111.5,19.8,9.8,23,121.8,5.36,5.8,0.4396,42.2,15.2,49.72,47.2,0.5766,12.26,15,53.6,0.5458,29.2,15.2,109.54,Away,BRK
201904100MIL,62.44,29,6.84,3.6,113.18,80.54,38,0.5628,96.6,0.4804,46.4,0.2898,27.8,0.7418,21,22.6,240,119.98,20.48,10,21.2,129.8,7.72,8.4,0.4114,39.8,0.3988,16,50.08,48,0.5968,9.78,11.8,56.8,0.5386,30.4,41.2,61.34,27,8.12,4.8,119.98,79.52,38.4,0.5516,94.4,0.4658,43.8,0.259,24.4,18.6,0.4,240,113.18,19.46,9.4,21.2,122.4,6.14,6.6,0.4438,42,16.2,49.92,47.8,0.5838,12.22,14.8,52.4,0.5296,27.6,15.2,108.3,Away,OKC
201905150MIL,61.38,27.2,7.6,4,111.12,78.96,37.8,0.544,95,0.4604,43.8,0.2732,25.8,0.7718,20.2,22.8,240,115.4,17.5,8.6,20.8,123.8,8,8.6,0.4388,41.8,0.3764,16,47.86,46.4,0.5812,9.84,11.6,53.2,0.5204,27.8,41.2,61.08,26.2,10.76,5.8,115.4,82.5,40.4,0.5356,94,0.4548,42.6,0.258,24.2,18.6,0.4,240,111.12,21.04,10.4,20,119,6.02,6.4,0.4332,40.8,15.2,52.14,50.8,0.5704,12.58,15.2,53.2,0.5158,27.4,15.4,107.16,Home,MIL
201905170MIL,59.74,25.4,7.16,3.8,114.2,80.48,37.8,0.5288,93.6,0.4454,41.8,0.2668,24.8,0.7504,18.8,19.2,240,112.36,17.34,8.6,21.6,118.2,5.92,6.2,0.44,41.4,0.3742,15.8,48.04,46.4,0.5642,9.86,11.4,52.2,0.4986,26,29.6,63.9,27.8,10.56,5.6,112.36,82.66,41,0.5432,93.6,0.4652,43.4,0.2616,24.4,18.4,0.4,240,114.2,19.52,9.4,20,119.8,6.14,6.4,0.4288,40.2,14.6,51.96,50.4,0.5758,10.32,12,53.4,0.5414,28.8,15.8,105,Home,MIL
201905190TOR,58.94,24.6,6.88,3.6,111.78,79.46,39.4,0.5138,95.4,0.4296,41,0.2392,22.8,0.735,16.8,15.4,250,107.86,18.28,9.6,24,115,7.34,8,0.453,43.4,0.3672,16.2,47.96,49,0.546,11.14,13.4,52,0.4798,24.8,18.2,61.9,21,11.28,4,107.86,81.72,34,0.5246,76,0.4276,34.8,0.2748,21.6,16,0.4,197,111.78,20.54,9,15.2,119,7.24,5.6,0.4412,33.6,11.2,52.04,43,0.5612,10.68,9.8,42.4,0.4998,23.6,0.8,102.78,Home,TOR
201905210TOR,64.74,25.6,9.92,5,112.06,78.04,39.8,0.5014,92,0.4232,38.8,0.2568,23.4,0.7092,16.6,7.8,250,103.42,16.8,8.6,24.6,108.8,7.64,8.2,0.4478,41.4,0.3456,14.6,47.48,48.4,0.5334,11.76,13.8,50.6,0.4838,24.2,10.6,66.08,21.8,11.96,4.2,103.42,83.2,33.4,0.5054,75.8,0.4104,33.2,0.289,22.8,18,0.8,197,112.06,21.96,9.8,16.2,117.4,7.76,6,0.4582,35,10.8,52.52,43.2,0.551,10.16,9.2,40.8,0.495,22.4,1.2,101.26,Home,TOR
201905230MIL,60.34,21.4,10.3,5.2,112.06,78.32,38,0.4764,89,0.4,35.4,0.3044,27,0.7474,20,1.6,250,102.66,16.92,8.8,23.8,104.4,7.64,8,0.4412,39.2,0.3442,13.6,46.66,46.8,0.5198,10.86,12.6,49.8,0.436,21.8,1.4,67.2,21.6,12.5,4.4,102.66,83.08,34,0.5068,72.6,0.4148,32.2,0.2898,22.2,17.6,1.4,197,112.06,21.68,9.2,17.8,114,6.9,5,0.44,32,9.8,53.34,43.2,0.5526,10.02,8.6,40.6,0.4968,22.4,1.6,98.1,Away,TOR
201905250TOR,63,21.8,11.64,5.8,113.98,80.64,36.4,0.4822,85.6,0.406,34.6,0.3436,29.2,0.7194,21,2.2,250,104.76,19.36,9.6,24,103.2,7.5,7.6,0.4404,37.6,0.3434,13,48.48,46,0.5266,10.94,12.4,48,0.4478,21.6,1.8,66.96,21.4,10.06,3,104.76,80.64,31.4,0.529,68.8,0.4324,32,0.2912,21.2,16.2,1.8,197,113.98,19.36,7.4,19.4,112.4,6.96,4.8,0.4184,28.6,10,51.52,38.8,0.5692,10.1,8.2,40.2,0.4928,22,2.2,95.08,Home,TOR
201810170SAS,51.3,20,2.9,2,116.8,62.7,32,0.462,91,0.429,39,0.297,27,0.889,24,1,240,112.7,29.8,14,27,108,9.4,9,0.209,19,0.316,6,46.9,46,0.525,9.7,11,72,0.458,33,0,55,22,5.6,4,112.7,70.2,33,0.489,93,0.43,40,0.312,29,21,0,240,116.8,37.3,19,22,112,3.1,3,0.269,25,11,53.1,52,0.53,10.2,12,68,0.426,29,0,95.8,Home,SAS
201810240TOR,56.9,22.5,5.85,3.5,115.95,67.25,30,0.4785,93.5,0.423,39.5,0.232,21.5,0.757,17,2,240,110.3,31.25,15,22,106.5,9.85,9.5,0.261,24.5,0.408,10.5,48.45,45,0.5175,11.2,13,69,0.4185,29,1,55.75,24,8.85,6,110.3,68.75,33,0.534,91,0.4735,43,0.2235,20.5,15,0,240,115.95,32.75,15,20,112,6.15,6,0.3145,28.5,11,51.55,48,0.562,12.35,14,62.5,0.52,32,0,96.55,Home,TOR
201810310MIN,55.66666667,23.33333333,6.633333333,4,118.7,71.5,29.33333333,0.503,94.66666667,0.4436666667,42,0.2576666667,24.33333333,0.7046666667,17.33333333,2.333333333,240,113.9666667,33.16666667,16.66666667,22,112.6666667,9.466666667,9.333333333,0.277,26.33333333,0.4163333333,11.33333333,50.26666667,46,0.534,11.23333333,13.33333333,68.33333333,0.448,30.66666667,2,49.83333333,22.33333333,9.866666667,6.666666667,113.9666667,66.83333333,33.33333333,0.573,89.33333333,0.5093333333,45.33333333,0.242,21.66666667,15.33333333,0,240,118.7,28.5,12.33333333,22.66666667,117.3333333,7.333333333,7.333333333,0.3066666667,27.33333333,11.33333333,49.73333333,45.66666667,0.5956666667,12.7,14.33333333,62,0.5543333333,34,0,98.7,Home,MIN
201811040POR,57.275,22,6.7,4,117.925,68.5,28.25,0.4645,94.25,0.41075,38.75,0.24975,23.5,0.719,17,3.25,240,106.575,30.125,15.75,21.75,104.75,9.45,9.25,0.2885,27.25,0.3705,10.25,46.825,44,0.4995,10.85,12.75,67,0.42325,28.5,2.5,47.25,20.5,7.8,5.25,106.575,69.875,37.25,0.5505,88.5,0.4925,43.5,0.2745,24.25,18.5,0,240,117.925,31.5,13.5,22,115.75,7.325,7.25,0.3115,27.5,10.25,53.175,50.75,0.5855,12.975,14.75,61,0.54925,33.25,0,98.025,Home,POR
201811090SAC,56.08,21.6,5.68,3.4,117.24,69.9,30,0.462,94.2,0.4116,38.8,0.2658,25,0.7364,18.6,4.4,240,106.08,29.86,15.6,22,105.8,8.7,8.6,0.284,26.8,0.3524,9.6,47.76,45.6,0.5018,11.4,13.6,67.4,0.4314,29.2,2.8,49.42,21.4,7.98,5.4,106.08,70.14,37.2,0.5436,89.8,0.4846,43.4,0.2806,25.2,19.4,0,240,117.24,30.1,13.2,23.4,116.8,7.18,7.2,0.3166,28.4,10.6,52.24,50.4,0.5806,12.38,14.2,61.4,0.5378,32.8,0,99.56,Home,SAC
201811120MIN,59.82,23.2,5.8,3.4,117.1,71.74,28.2,0.4666,96.2,0.405,39,0.25,24,0.695,16.8,5.8,240,105.4,30.02,16.6,22.4,106.8,8.76,8.8,0.3412,33,0.3612,12,47.32,44.8,0.4988,11.56,14,63.2,0.426,27,4,50.8,22.2,9.22,5.8,105.4,69.98,39.2,0.5634,87.2,0.5036,43.8,0.2958,25.6,20.4,0,240,117.1,28.26,11.2,22.4,118.4,8.1,8.2,0.3204,28,10.4,52.68,50.4,0.6028,14.28,16.4,59.2,0.5648,33.4,0,101.08,Home,MIN
201811140MIN,59.82,23.2,6.1,3.6,114.66,72.7,29.8,0.4622,95.8,0.4068,39,0.2548,24.4,0.6922,17,6.6,240,103.06,27.82,15.4,23.2,105.8,8.04,8.2,0.3382,32.6,0.3254,10.8,47.22,45.2,0.495,12.02,14.6,63.2,0.4442,28.2,5,55.18,22.8,8.62,5.4,103.06,72.18,39.8,0.5454,87.4,0.4824,42,0.3222,28,22.4,0,240,114.66,27.3,11.2,23.2,117.4,8.96,9.2,0.3196,28,11,52.78,51,0.5904,13.98,16.2,59.4,0.5214,31,0,102.42,Home,MIN
201811160MIN,57.82,21.4,4.78,2.8,112.28,72.78,31.6,0.445,94,0.3938,37,0.2384,22.4,0.7122,16.2,7,240,98.06,25.3,13.6,21.6,100,7.5,7.6,0.3424,32.4,0.294,9.8,46.98,45.2,0.4808,12.9,15.4,61.6,0.4412,27.2,6.2,59.76,24.6,7.6,4.6,98.06,74.7,39.8,0.5282,88.6,0.4662,41.2,0.2904,25.4,20.8,0,240,112.28,27.22,11.6,20.8,114.2,9.22,9.4,0.3222,28.6,11,53.02,51.4,0.5734,13.5,15.6,60,0.503,30.2,0,101.76,Home,MIN
201811230BRK,56.76,22.8,5.76,2.8,110.46,76.14,32.4,0.4806,93.8,0.427,40,0.2302,21.6,0.7362,16,8,240,104.58,25.02,12.8,21.4,106.2,8.76,8.8,0.3322,31.4,0.3194,10.2,48.72,45.2,0.5142,12.28,14.6,62.4,0.4758,29.8,7,67.62,26.8,8.48,5.2,104.58,74.98,37.4,0.5328,87.2,0.4614,40.2,0.2818,24.2,19.6,0,240,110.46,23.86,10,21.2,112.4,8.18,8.4,0.371,32,12.4,51.28,47.4,0.5752,14.06,16,55.2,0.508,27.8,0,101.7,Away,MIN
201811280MIN,60.02,23.4,8.2,4.2,113.92,75.5,31.8,0.4776,92.4,0.4222,39,0.194,18,0.775,13.6,8.4,240,102.08,24.36,12.2,20.2,102,7.82,7.8,0.341,31.8,0.3226,10.4,48.2,44,0.508,12.82,14.8,60.6,0.4696,28.6,8.2,69.2,28.4,8.74,5.2,102.08,75.64,37,0.5488,88,0.4718,41.6,0.2512,21.4,17,0,240,113.92,24.5,10.2,19,113.8,9.34,9.4,0.3864,33.8,13.6,51.8,47.2,0.5842,13.46,15.2,54.2,0.52,28,0,99.98,Home,MIN
201812050MIN,59.52,23.2,7.8,4,115.04,75.72,32.6,0.4744,91.8,0.4246,39,0.181,16.6,0.7986,13,9.4,240,101.14,23.14,11,17.4,100.2,7.28,7.2,0.3094,28.4,0.3234,9.2,48.14,43.6,0.5054,12.46,14.2,63.4,0.4696,29.8,9.2,70.98,30,9.76,6.2,101.14,76.86,36.4,0.5526,89.8,0.4746,42.8,0.2186,19.2,14.4,0,240,115.04,24.28,10.4,18.6,114,9,9,0.3828,34,14,51.86,46.8,0.5798,12.18,13.6,55.8,0.5186,28.8,0,99.2,Home,MIN
201812080POR,59.52,23.2,8.54,4.2,117.1,74.04,31.4,0.4754,91.2,0.4274,39,0.1912,17.4,0.84,14.4,10.6,240,102.94,22.88,11,17.8,101.2,8.34,8.2,0.285,26,0.3468,8.8,46.84,42.4,0.5114,11.58,13,65.2,0.4636,30.2,10.4,67.1,28.8,10.34,6.8,102.94,77.12,37,0.5608,88.4,0.4864,43.2,0.2374,20.4,15.6,0,240,117.1,25.96,11,18.2,115.2,8.3,8.2,0.3912,34.2,13.2,53.16,48,0.5908,12.88,14.4,54.2,0.5552,30,0,98.36,Home,POR
201812120SAC,62.88,26,9.88,4.8,122.76,72.96,29.4,0.4994,92.2,0.451,41.6,0.2038,18.8,0.8556,15.8,12.6,240,109.62,23.86,11.2,19.8,108,7.94,7.8,0.2664,24.6,0.3734,9,46.42,40.6,0.5362,10.34,11.6,67.6,0.4806,32.6,11,68.52,30,10.68,7.2,109.62,76.14,36,0.5862,87.2,0.5026,44,0.2878,24.6,18.4,0,240,122.76,27.04,11,19.2,121,6.7,6.6,0.4188,36.2,14.6,53.58,47,0.616,12.5,14,51,0.5782,29.4,0,98.48,Home,SAC
201812150PHO,64.86,26.2,8.82,4.8,122.82,72.34,29.6,0.4826,93,0.4366,40.6,0.2064,19.2,0.8266,15.6,13.6,240,105.98,24.26,11.6,19.6,105.4,6.8,6.8,0.285,26.6,0.3414,8.6,46.3,41.2,0.5184,10.92,12.4,66.4,0.4812,32,12,67.4,30.8,11.78,7.8,105.98,75.74,36.6,0.5862,89.4,0.5102,45.6,0.2664,23.4,17.2,0,240,122.82,27.66,11.4,19.2,122,7.48,7.4,0.367,32.8,13.6,53.7,48,0.6114,11.82,13.4,56.6,0.5696,32,0,99.38,Home,PHO
201812170MIN,61.86,25.6,7.22,4,121.16,72.76,29.2,0.4952,93.6,0.4428,41.4,0.2278,21.2,0.757,16,14.2,240,107.3,21.42,10.4,21.6,108.6,7.54,7.6,0.3074,28.8,0.3558,9.8,44.44,39.6,0.5272,10.26,11.8,64.8,0.487,31.6,13.2,69.62,31.6,12.48,8,107.3,78.58,39,0.5774,88.8,0.5092,45.2,0.2986,26.4,20.4,0,240,121.16,27.24,11,20.4,122.8,6.88,7,0.3404,30,12,55.56,50,0.611,12.26,14,58.8,0.5694,33.2,0,101.34,Home,MIN
201812210SAS,59.88,24,8.78,4.8,122.16,72.8,29.8,0.4882,90.6,0.4408,40,0.2718,24.4,0.7648,18.8,15.2,240,106.4,20.28,9.6,22.4,107.4,8.38,8.4,0.2906,26.4,0.3402,8.6,44.32,39.4,0.5292,10.72,12.2,64.2,0.4878,31.4,13.8,71.12,32,10.06,6.4,106.4,79.74,38.8,0.5836,88.4,0.5072,44.8,0.295,26,20.4,0,240,122.16,27.2,11.2,21.8,123.4,7.12,7.2,0.3622,31.8,13.4,55.68,50,0.6178,12.48,14.2,56.6,0.5586,31.4,0,101.02,Home,SAS
201812230OKC,59.58,24,7.52,4.4,121.52,74.98,30.6,0.5082,89,0.4516,40.2,0.2884,25.4,0.7346,18.8,16.2,240,107.76,19.06,8.8,22.4,109.2,7.74,7.8,0.3204,28.6,0.3564,10,45.14,39.4,0.5452,11.34,12.8,60.4,0.4962,30.2,14.2,67.22,30.8,11.24,6.6,107.76,80.96,38.2,0.5832,89.8,0.5088,45.6,0.2716,24.4,18.8,0,240,121.52,25.02,10.2,23.2,123.2,5.9,6,0.3382,30.2,13.2,54.86,48.4,0.6128,11.48,13,59.6,0.5472,32.4,0,101.42,Away,MIN
201812310NOP,61.06,23.8,8.76,5.4,118.98,74.2,30.6,0.4932,89,0.4364,38.8,0.2798,24.6,0.7442,18.4,17.2,240,105.52,18.54,8.8,21.2,106,9.02,9,0.3332,29.8,0.3388,10,44.42,39.4,0.5318,10.72,12,59.2,0.4854,28.8,15,66.06,29.6,10.16,5.8,105.52,81.48,39,0.5644,90,0.496,44.6,0.2454,22.2,18.2,0,240,118.98,25.8,10.6,23.2,119.6,5.92,6,0.3072,27.6,12.2,55.58,49.6,0.5998,12.36,14,62.4,0.518,32.4,0,100.6,Home,NOP
201901040MIN,61.06,24.2,9.62,6,121.5,74.56,30.6,0.5102,87.4,0.4506,39.4,0.2834,24.6,0.702,17.6,18.2,240,106.26,16.26,7.6,21.4,106.8,8.42,8.4,0.3216,28.2,0.3654,10.4,43.36,38.2,0.5438,10.86,12,59.2,0.4886,29,15.8,63.76,29.4,8.52,4.8,106.26,83.76,39.8,0.5764,90.2,0.508,45.8,0.2516,22.8,18.4,0,240,121.5,25.44,10.4,22.8,122.2,5.92,6,0.3022,27.2,12.2,56.64,50.2,0.6102,11.68,13.2,63,0.5318,33.6,0,100.66,Home,MIN
201901080OKC,63.7,25.2,9.92,6,120.46,74.28,29.6,0.5068,87.4,0.4506,39.4,0.321,28,0.7316,21,19.6,240,110.68,20.26,9.4,20.6,109.6,9.3,9.2,0.306,26.8,0.3628,9.8,45.32,39,0.5496,9.96,11,60.6,0.4878,29.6,16.6,58.58,26.4,7.52,4.4,110.68,79.78,37,0.5812,88,0.5092,44.8,0.2502,22,17,0,240,120.46,25.72,10.2,24,119.2,4.84,4.8,0.3166,27.8,12.6,54.68,47.2,0.6108,12.68,14.2,60.2,0.5344,32.2,0,99.06,Away,MIN
201901120MIN,63.18,25.8,11.02,6.6,117.12,73.98,31.2,0.5178,88.2,0.463,40.8,0.3016,26.6,0.7388,20,20.6,240,111.86,20.94,9.6,20.8,111.2,8.46,8.4,0.3106,27.4,0.3472,9.6,46.36,40.8,0.5568,10.42,11.6,60.8,0.512,31.2,17.8,54.42,23.8,8.14,4.8,111.86,79.08,36.2,0.5514,89.2,0.4894,43.6,0.2604,23.2,18.2,0,240,117.12,26.02,11,23.6,116.4,4.8,4.8,0.3246,29,11,53.64,47.2,0.5864,12.04,13.6,60.2,0.5418,32.6,0,99.48,Home,MIN
201901150PHI,61.26,24.4,10.3,6,123.34,73.32,29.4,0.4888,89.6,0.442,39.6,0.3144,28.2,0.7712,22.2,21.6,240,109.72,21.36,10.2,20,109.8,8.6,8.6,0.2968,26.6,0.313,8.4,44.66,39.6,0.5382,9.58,10.8,63,0.4962,31.2,19,61.06,28.4,7.84,5,109.72,78.66,38.2,0.5882,89.6,0.5134,46,0.2572,23,18.4,0.4,240,123.34,26.68,10.8,24,123.8,5.16,5.2,0.3624,32.6,13.4,55.34,49,0.6212,12.32,14,57,0.576,32.6,15.2,100.24,Home,PHI
201901180MIN,59.48,23.4,8.78,5,120.52,74.34,30.4,0.5,87.4,0.4496,39.2,0.3358,29.4,0.7646,23,21.6,240,109.38,20.2,9.6,21.4,110.2,7.12,7.2,0.2952,25.8,0.3404,8.8,44.9,40,0.55,11.18,12.6,61.6,0.495,30.4,21,59.98,27,8.26,5.2,109.38,79.82,38.4,0.565,89,0.498,44.4,0.2994,26.4,21,0.4,240,120.52,25.66,10.6,25.4,121.8,5.54,5.6,0.367,32.8,12,55.1,49,0.6056,11.58,13.2,56.2,0.5794,32.4,15.2,100.86,Away,SAS
201901200MIN,57.14,22.2,8.12,4.6,118.84,73.48,30.2,0.5014,87,0.4472,38.8,0.367,32,0.797,25.4,24.8,240,110.7,22.44,10.4,22.8,112.4,7.44,7.6,0.3244,28.2,0.3354,9.4,46.2,40.6,0.5572,11.74,13.4,58.8,0.506,29.4,19.8,58.92,25.6,9.3,5.6,110.7,77.58,36.2,0.5442,89,0.4806,42.8,0.3368,29.8,24,0.4,240,118.84,26.52,11,26.6,121,5.88,6,0.3626,32.4,11.4,53.8,47.2,0.5938,12.04,14,56.6,0.561,31.4,15.2,101.66,Home,MIN
201901220PHO,57.32,23.2,7.04,4,113.28,76.84,33.6,0.5068,89.6,0.4502,40.2,0.315,27.8,0.7738,21.6,25.4,240,110.12,24.34,11.4,21.8,112.2,7.02,7.2,0.3372,30.4,0.3358,10.2,49.38,45,0.5526,12.28,14.2,59.2,0.5128,30,20.4,61.12,25.8,10.56,6.4,110.12,75.66,35.4,0.5222,89.4,0.4644,41.6,0.317,28.2,22.2,0.4,240,113.28,23.16,10,24,115.8,6.28,6.4,0.3702,33.2,10.4,50.62,45.4,0.5682,11.6,13.4,56.2,0.5614,31.2,15.2,101.98,Away,MIN
201901250UTA,56.84,22.8,5.94,3.4,113.16,76.58,33.6,0.5024,90.2,0.4426,39.8,0.3064,27.2,0.7702,21,25.8,240,109.98,25.48,11.8,22.2,111.4,6.66,6.8,0.3398,30.8,0.3558,10.8,49.88,45.4,0.5468,12.1,14,59.4,0.4954,29,21.2,63.14,26.2,11.48,7,109.98,74.52,34.6,0.517,89.6,0.4572,41,0.3186,28.4,22.2,0.4,240,113.16,23.42,10.2,23.8,115,6.74,6.8,0.3716,33.4,10.8,50.12,44.8,0.563,11.26,13,56.2,0.5428,30.2,15.2,101.36,Home,UTA
201901270MIN,59.6,25.2,7.56,4,107.84,78.56,34.6,0.5402,89.4,0.4718,42,0.2868,25.2,0.7484,18.8,25.6,240,115.5,25.54,11.2,21.8,115,6.4,6.4,0.3792,34,0.3632,12.2,52.3,45.8,0.574,11.9,13.6,55.4,0.5468,29.8,22.8,60.5,22.6,9.9,5.6,115.5,74.46,31.4,0.4928,86.6,0.4338,37.4,0.3328,28.8,22.6,0,240,107.84,21.44,9.6,22.4,107.4,7.04,7,0.3718,32,10,47.7,41,0.5432,11.78,13.2,54.6,0.5016,27.4,0,99.64,Away,UTA
201902070ORL,57.9,25,7.58,4,110.66,77.92,33.6,0.5298,92.8,0.4648,43,0.2402,21.8,0.7564,16.2,27.4,240,115.64,28.16,12.6,20.6,114.2,7.48,7.4,0.3732,34.4,0.3486,12,52.9,46.2,0.559,11.08,12.8,58.4,0.542,31,22.4,59.36,23,10.78,6.4,115.64,71.84,30.8,0.518,86.4,0.4542,39,0.2978,25.8,20.4,0,240,110.66,22.08,9.6,20,109.2,7.08,7,0.3724,32,10.8,47.1,40.4,0.562,12.28,13.6,54.4,0.5174,28.2,0,98.86,Home,ORL
201902080NOP,56.46,25,8.7,4.6,111.8,80.38,35.6,0.5338,93.8,0.4728,44.2,0.2142,19.8,0.7642,15,26,240,116.22,28.14,12.8,19.2,114.8,6.9,6.8,0.3288,30.8,0.3728,11.4,54.16,48.4,0.5612,11.08,12.8,63,0.5286,32.8,25.2,60.64,24,11.08,7,116.22,71.86,31.6,0.53,86.4,0.463,39.8,0.2714,23.4,19.4,0,240,111.8,19.62,8.8,19,110.4,7.64,7.6,0.3856,33.2,11.4,45.84,40.4,0.5732,11.78,12.8,53.2,0.5302,28.4,0,98.86,Home,NOP
201902220NYK,53.86,23.4,11.12,6,113.4,78.7,33.8,0.5386,90.6,0.4796,43.4,0.251,22.4,0.765,16.8,27.2,240,114.52,23.02,10.2,19.6,114.2,7.96,8,0.3024,27.2,0.393,10.6,50.54,44,0.569,11.12,12.6,63.4,0.5254,32.8,26.2,56.3,22.4,10.66,6.8,114.52,76.98,33.6,0.5356,86.2,0.464,39.8,0.2858,24.6,21.2,0,240,113.4,21.3,9.4,20,113,8.14,8.2,0.3748,32.2,12.2,49.46,43,0.5852,12.82,14.2,54,0.5082,27.6,0,99.88,Away,MIN
